count,shrub_cov_20m,shrub_cov_30m,shrub_cov_40m,shrub_cov_50m
2106,0.052268,0.0012,0.0045001,0.0609169
2107,0.014032,0.0004,0.00225,0.0478118
2108,0.036024,0.0004,0.0033751,0.0208817
2109,0.01905,0.0004,0.0018,0.0172814
2110,0.028756,0.0008,0.00045,0.0228978
2111,0.097039,0.012,0.0009,0.0288023
2112,0.070859,0,0.001125,0.0198736
2113,0.024761,0.0024,0.0009,0.025058
2114,0.016926,0.0012,0.00135,0.012961
2115,0.044254,0,0.00045,0.0185775
2116,0.076132,0.0016,0.001125,0.0563085
2117,0.059551,0.0676,0.0074252,0.0712857
2118,0.064476,0.0088,0.0078752,0.0986479
2119,0.025282,0,0.0146253,0.0995119
2120,0.023419,0.0156,0.0216005,0.140411
2121,0.069226,0.006,0.0189004,0.0793503
2122,0.008174,0.0428,0.0202504,0.0800704
2123,0.025821,0.0412,0.0191254,0.063077
2124,0.004989,0.0588,0.048151,0.0041763
2125,0.024358,0.0716,0.044776,0.0311065
2126,0.025048,0.0812,0.0396008,0.0740219
2127,0.041981,0.0244,0.0506261,0.0675414
2128,0.032841,0.0412,0.0650264,0.0512681
2129,0.003889,0.0172,0.0337507,0.0387391
2130,0.029779,0.0264,0.0526511,0.0419073
2131,0.029586,0.058,0.0400508,0.0548684
2132,0.02677,0.0668,0.0382508,0.0384511
2133,0.000214,0.02,0.0085502,0.0180014
2134,0.042164,0,0.0094502,0.0603408
2135,0.000059,0.0188,0.0186754,0.0764701
2136,0.000053,0.0052,0.0076502,0.0548684
2137,0,0.0136,0.0225005,0.0522762
2138,0,0.0244,0.0162003,0.0887111
2139,0.000059,0.0244,0.0112502,0.0388831
2140,0.001297,0.0136,0.0222755,0.0203056
2141,0.01359,0.0268,0.0110252,0.0089287
2142,0.089125,0.008,0.0157503,0.0020162
2143,0.058122,0.018,0.0274506,0.0067685
2144,0.016755,0.004,0.0137253,0.0034563
2145,0.039502,0.0112,0.0047251,0.0020162
2146,0.057022,0.0128,0.0283506,0.0024482
2147,0.00015,0.03,0.049051,0.0012961
2148,0.005571,0.0868,0.0222755,0.0007201
2149,0.033908,0.1056,0.000675,0.0020162
2150,0.026519,0.066,0.000675,0.0017281
2151,0.010154,0.1236,0,0.0051844
2152,0.000006,0.2672,0.0117002,0.0011521
2153,0.000031,0.19,0.00045,0.0024482
2154,0.000021,0.2132,0,0.000288
2155,0,0.1732,0.0027001,0.000432
2156,0.000848,0.2016,0.0038251,0.0025922
2157,0.002688,0.1924,0.00045,0.0198736
2158,0.00069,0.2392,0.00045,0.0534283
2159,0.002709,0.1372,0.0018,0.0684055
2160,0.003014,0.0708,0.0432009,0.062645
2161,0.003078,0.0856,0,0.0299544
2162,0.001523,0.0544,0.000225,0.0185775
2163,0.00062,0.0704,0.0058501,0.0007201
2164,0,0.0264,0.0204754,0.0102248
2165,0.001773,0.0488,0.0317257,0.0155532
2166,0.003876,0.0256,0.0441009,0.0021602
2167,0.000581,0.03,0.0409509,0.0074886
2168,0.001466,0.066,0.0389258,0.0056165
2169,0.001564,0.0532,0.0225005,0.0069125
2170,0.00304,0.0656,0.0173254,0.0011521
2171,0.00254,0.052,0.0225005,0.0079206
2172,0.000895,0.056,0.0204754,0.0047524
2173,0.001986,0.1036,0.0722265,0.0326906
2174,0.002072,0.0984,0.0859518,0.062501
2175,0.000766,0.0492,0.094952,0.0328346
2176,0.00218,0.1984,0.0193504,0.0203056
2177,0.001879,0.2592,0.0429759,0.0158413
2178,0.000892,0.102,0.116552,0.0021602
2179,0.001313,0.0392,0.0987771,0.0048964
2180,0.00136,0.0064,0.23603,0.0014401
2181,0.001331,0.0192,0.162678,0.0097928
2182,0.001338,0.0272,0.169204,0.0008641
2183,0.000437,0.0212,0.0792017,0.0406112
2184,0.000928,0.0084,0.0117002,0.0404672
2185,0.002737,0.0096,0.001575,0.025634
2186,0.001648,0.0068,0.000225,0.0182895
2187,0.013809,0.0032,0.0049501,0.0267861
2188,0.012037,0.0004,0.00045,0.0306744
2189,0.001289,0.0008,0.0184504,0.0315385
2190,0.035081,0.0012,0.0040501,0.0394592
2191,0.027613,0.0024,0.0150753,0.0283703
2192,0.004384,0.0056,0.0276756,0.0184335
2193,0.002027,0.0024,0.0369008,0.0188655
2194,0.002073,0.0048,0.0875269,0.100376
2195,0.022452,0.0336,0.0373508,0.0319706
2196,0.017396,0.0156,0.0092252,0.0689815
2197,0.002878,0,0.0540011,0.10556
2198,0.000024,0.0048,0.0254255,0.0711417
2199,0.003744,0.0212,0.0891019,0.0904392
2200,0.044486,0.0204,0.0722265,0.0695576
2201,0.052165,0.0132,0.0146253,0.0550124
2202,0.051278,0.0032,0.0060751,0.011953
2203,0.055357,0.0012,0.00135,0
2204,0.026015,0,0.0027001,0.0318265
2205,0.021197,0.002,0.001125,0.0518441
2206,0.049433,0,0.000675,0.0671094
2207,0.101108,0.0032,0.001125,0.0928874
2208,0.130111,0.0256,0.0009,0.0643731
2209,0.140924,0.0116,0.001125,0.110889
2210,0.041604,0.002,0,0.0673974
2211,0.033317,0.0004,0,0.0411873
2212,0.051602,0.0012,0.0051751,0.0472358
2213,0.058168,0.0028,0.0085502,0.130186
2214,0.01856,0.0104,0.0056251,0.127306
2215,0.037537,0.014,0.0069752,0.100232
2216,0.052053,0.0104,0.0029251,0.0917353
2217,0.022465,0.0076,0.0074252,0.0216017
2218,0.020141,0.0064,0.0213755,0.0580366
2219,0.032216,0.0408,0.0171004,0.0146892
2220,0.014274,0.106,0.0285756,0.0066245
2221,0.001269,0.1044,0.047926,0.0014401
2222,0.00175,0.0804,0.0533261,0.0017281
2223,0.000281,0.0152,0.0558012,0.0027362
2224,0.013198,0.0384,0.0299256,0.0093608
2225,0.014346,0.0208,0.044776,0.0034563
2226,0.043756,0.0008,0.0567012,0.0023042
2227,0.003858,0.0036,0.0510761,0.000432
2228,0.044895,0.0052,0.0189004,0.0007201
2229,0.024758,0.006,0.0083252,0.0007201
2230,0.046042,0.0024,0.0139503,0
2231,0.00025,0.0032,0.0146253,0.0008641
2232,0.026976,0.0004,0.0090002,0.0023042
2233,0.066761,0.0004,0.0191254,0.0010081
2234,0.000742,0.002,0.0213755,0.0050404
2235,0.028901,0.0024,0.0126003,0.0313945
2236,0.015029,0.0032,0.0144003,0.0793503
2237,0.029882,0.0012,0.0182254,0.0302424
2238,0.046852,0.0012,0.0274506,0.0282263
2239,0.008653,0.0024,0.0141753,0.0260661
2240,0.076014,0.0016,0.0252005,0.0303864
2241,0.027416,0.0496,0.0076502,0.0200176
2242,0.004538,0.0152,0.0108002,0.0236179
2243,0.039187,0.0148,0.047026,0.0112329
2244,0.0104,0.0316,0.0288006,0.0204496
2245,0.001856,0.0292,0.0040501,0.0207377
2246,0.011379,0.0112,0.00045,0.0177134
2247,0.068514,0.0072,0,0.0059045
2248,0.026364,0.022,0.00045,0
2249,0.040103,0.0032,0.0047251,0.000144
2250,0.029024,0.0004,0.0092252,0.0012961
2251,0.000184,0,0.000675,0.0158413
2252,0.00108,0.0176,0.001575,0.0180014
2253,0.001397,0.0264,0,0.0178574
2254,0,0.0416,0.0056251,0.0326906
2255,0,0.0424,0.000225,0.0050404
2256,0.001329,0.0872,0.0261006,0.0109449
2257,0.004262,0.0676,0.000675,0.0102248
2258,0.000783,0.06,0.0306007,0.0144011
2259,0.000003,0.0004,0.0078752,0.0083527
2260,0,0,0,0.000432
2261,0,0.0004,0.00045,0.0063365
2262,0.000004,0,0,0.0322586
2263,0.000304,0.0008,0.0333007,0.0483879
2264,0.000649,0.012,0.0240755,0.0429154
2265,0.000051,0.01,0.0220505,0.0234739
2266,0.000003,0.0168,0.0254255,0.0473798
2267,0.000006,0.016,0.0317257,0.0727258
2268,0.000392,0.0144,0.0290256,0.0967757
2269,0.002876,0.0296,0.0400508,0.0423394
2270,0.005212,0.0192,0.0684014,0.0224658
2271,0.002518,0.012,0.0657014,0.0190095
2272,0.000536,0.012,0.0236255,0.0154092
2273,0.000008,0.0456,0.0515261,0.0593327
2274,0,0.056,0.0632263,0.0799264
2275,0,0.0392,0.0879769,0.0184335
2276,0.000782,0.1176,0.207229,0.0267861
2277,0.000992,0.1276,0.0785267,0.0416193
2278,0.000027,0.1564,0.110927,0.0476678
2279,0.000429,0.1616,0.128928,0.07503
2280,0.000896,0.212,0.151428,0.0357148
2281,0.000464,0.1588,0.0200254,0
2282,0.000007,0.1272,0.0058501,0.0142571
2283,0.000097,0.0672,0.0018,0.0653812
2284,0.00012,0.1328,0,0.0349948
2285,0.001472,0.2008,0.000225,0.0928874
2286,0.001726,0.1984,0.0060751,0.0604848
2287,0.01212,0.0584,0.0139503,0.07575
2288,0.012389,0.0672,0.0054001,0.0982158
2289,0.002832,0.0924,0.002025,0.0509801
2290,0.000423,0.204,0.0078752,0.0744539
2291,0.000571,0.112,0.0443259,0.150204
2292,0.020525,0.1488,0.0132753,0.0721498
2293,0.018981,0.1612,0.0078752,0.0347068
2294,0.015135,0.194,0.047701,0.0488199
2295,0.014268,0.1196,0.0787517,0.112761
2296,0.018581,0.1596,0.0900019,0.0590447
2297,0.016215,0.1292,0.0162003,0.0191535
2298,0.005247,0.1132,0.0099002,0.0034563
2299,0.030154,0.0956,0.0060751,0.0072006
2300,0.043389,0.0604,0.0069752,0.0021602
2301,0.044068,0.124,0.0024751,0.0018721
2302,0.049564,0.2136,0.0033751,0.0151212
2303,0.038617,0.2192,0.0018,0.0149772
2304,0.019481,0.1464,0.0018,0.0007201
2305,0.078036,0.0984,0.00045,0.000432
2306,0.082485,0.0696,0.0009,0.0012961
2307,0.03588,0.0468,0.0024751,0.000144
2308,0.018183,0.0052,0.0018,0.000432
2309,0.009018,0.01,0.0038251,0.0041763
2310,0.026862,0.0412,0.0027001,0.000432
2311,0.028095,0.036,0.0159753,0.000432
2312,0.071337,0.0088,0.0216005,0.0144011
2313,0.02767,0.0032,0.0051751,0.0365789
2314,0.015811,0.0032,0.0258755,0.0982158
2315,0.044842,0.0068,0.0141753,0.0358589
2316,0.042602,0.002,0.0137253,0.0574606
2317,0.031643,0.0016,0.0315007,0.0535723
2318,0.022393,0.0036,0.0551262,0.0201616
2319,0.003091,0.0016,0.0895519,0.0102248
2320,0.017472,0.0048,0.0200254,0.024482
2321,0.008052,0.004,0.0272256,0.0226098
2322,0.027137,0.048,0.0495011,0.0155532
2323,0.025213,0.0228,0.0348757,0.0171374
2324,0.00197,0.004,0.0315007,0.0204496
2325,0.015208,0.0012,0.0200254,0.0227538
2326,0.000956,0.0028,0.0148503,0.0201616
2327,0.016869,0.0016,0.0155253,0.0112329
2328,0.018509,0.0044,0.0101252,0.0051844
2329,0.022682,0.002,0.00045,0.024482
2330,0.000373,0.0068,0.001125,0.0315385
2331,0.002635,0.0008,0.00045,0.0162733
2332,0.002635,0.0044,0.0069752,0.0113769
2333,0.000008,0.006,0.0166504,0.0197296
2334,0.000506,0.0112,0.0261006,0.0146892
2335,0.00093,0.0112,0.0191254,0.0145452
2336,0.022359,0.0016,0.0240755,0.0175694
2337,0.030364,0.0056,0.0254255,0.0028802
2338,0.001471,0.0008,0.0434259,0
2339,0.021193,0.0012,0.0198004,0.000576
2340,0.00565,0.0012,0.0074252,0.0007201
2341,0.000014,0.0036,0.0027001,0.0067685
2342,0.000133,0.004,0.000225,0.0149772
2343,0.000019,0.0124,0,0.0411873
2344,0.008792,0,0.00135,0.0289463
2345,0.063091,0.0024,0.0009,0.0563085
2346,0.029602,0.0068,0.00225,0.0437795
2347,0.037205,0.014,0.001125,0.0354268
2348,0.039776,0.048,0.000225,0.0411873
2349,0.004219,0.0092,0.0051751,0.0668213
2350,0.002508,0.018,0.0083252,0.0306744
2351,0.001608,0.0356,0.0072001,0.0204496
2352,0.000722,0.0164,0.0198004,0.0309625
2353,0,0.0004,0.0173254,0.0848228
2354,0.000003,0.002,0.0099002,0.0440675
2355,0.00001,0.0176,0.0279006,0.0339867
2356,0.000901,0.006,0,0.0347068
2357,0.011611,0.002,0,0.0348508
2358,0.025576,0.0004,0.000225,0.0318265
2359,0.000663,0.0012,0.000225,0.0437795
2360,0.000039,0.0008,0.0047251,0.0201616
2361,0,0,0.0288006,0.0725818
2362,0.000845,0.0064,0.0274506,0.109593
2363,0.004118,0.0064,0.0227255,0.0653812
2364,0.009671,0.0004,0.0308257,0.0656692
2365,0.009931,0,0.0319507,0.0603408
2366,0.000615,0.0128,0.0749266,0.0408993
2367,0.001133,0.0084,0.0641264,0.0529962
2368,0,0.0268,0.0702015,0.0780542
2369,0.000334,0.0592,0.0704265,0.0508361
2370,0.003883,0.0724,0.0517511,0.112185
2371,0.004863,0.0564,0.0906769,0.114921
2372,0.002621,0.0544,0.0740266,0.103256
2373,0.00229,0,0.134553,0.0573166
2374,0.001094,0.0088,0.197779,0.0162733
2375,0.000416,0.0012,0.149628,0.0025922
2376,0.000575,0.0004,0.183604,0.0037443
2377,0.000036,0,0.137703,0.0033123
2378,0.000032,0,0.0677264,0.0044644
2379,0.000409,0,0,0.0008641
2380,0.001277,0.0076,0.0009,0.0036003
2381,0.00176,0.0184,0,0.0040323
2382,0.000927,0.0232,0,0.0017281
2383,0.000838,0.074,0.001125,0.0053284
2384,0.000892,0.1036,0.0047251,0.000288
2385,0.000437,0.0424,0.0096752,0.000576
2386,0.006314,0.0176,0.0078752,0.000288
2387,0.007822,0.0296,0,0.0010081
2388,0.004476,0,0.0047251,0.0050404
2389,0.002091,0,0.0344257,0.0335547
2390,0.004047,0.0004,0.0319507,0.0493959
2391,0.007416,0.0008,0.0803267,0.0594767
2392,0.003742,0.0076,0.0357758,0.0142571
2393,0.003492,0.0004,0.0173254,0.0324026
2394,0.003228,0.0044,0.0072001,0.05026
2395,0.000761,0.0168,0.0351007,0.0659573
2396,0.034825,0.0304,0.0351007,0.0311065
2397,0.053049,0.0224,0.0029251,0.0180014
2398,0.033143,0.0208,0.002025,0.0309625
2399,0.020141,0.0204,0.0009,0.0465157
2400,0.030877,0.0196,0.00135,0.0076326
2401,0.031366,0.0208,0.0009,0.0067685
2402,0.052425,0.0236,0.00045,0.0191535
2403,0.048761,0.0196,0.0067501,0.0347068
2404,0.031608,0.0264,0.0049501,0.0293783
2405,0.030279,0.036,0.00225,0.0436355
2406,0.041823,0.0556,0.0045001,0.0480998
2407,0.015451,0.1088,0.0186754,0.0303864
2408,0.03776,0.13,0.0175504,0.0149772
2409,0.01426,0.136,0.0427509,0.0116649
2410,0.031703,0.1068,0.0373508,0.0292343
2411,0.010605,0.106,0.0229505,0.0069125
2412,0.029668,0.1032,0.0292506,0.0106569
2413,0.042502,0.0788,0.0508511,0.0099368
2414,0.079413,0.2148,0.0245255,0.0069125
2415,0.070003,0.0908,0.0186754,0.000144
2416,0.065665,0.0856,0.045226,0.000288
2417,0.06227,0.1332,0.0360008,0.000144
2418,0.026295,0.0752,0.0425259,0.000576
2419,0.030586,0.1968,0.0114752,0.0011521
2420,0.004809,0.2352,0.0092252,0.000576
2421,0.000003,0.154,0.0031501,0.0391711
2422,0.02676,0.1688,0.0085502,0.0332667
2423,0.019856,0.0936,0,0.0662453
2424,0.030662,0.1444,0.0072001,0.0239059
2425,0.013863,0.1056,0.0085502,0.0578926
2426,0.007621,0.1268,0,0.0587567
2427,0.006346,0.088,0.0076502,0.074598
2428,0.024116,0.07,0.0056251,0.037875
2429,0.004711,0.0868,0.0186754,0.0480998
2430,0.002072,0.136,0.0164253,0.0336987
2431,0.000224,0.1404,0.0054001,0.0702776
2432,0.045144,0.1916,0.0353258,0.109881
2433,0.002447,0.2284,0.0564762,0.10268
2434,0.001404,0.1856,0.0186754,0.0021602
2435,0.000045,0.112,0.000675,0.0396032
2436,0.000511,0.0708,0.0033751,0.024482
2437,0.033257,0.0004,0.001125,0.0046084
2438,0.012055,0.0172,0,0.0092167
2439,0.045244,0.0148,0.000225,0.0544363
2440,0.022283,0.006,0.0024751,0.102104
2441,0.005217,0.0164,0.0038251,0.161293
2442,0.073537,0.0016,0.0040501,0.176558
2443,0.000496,0.0132,0.0072001,0.0606288
2444,0.001048,0.0096,0.0105752,0.0776222
2445,0.009765,0.0032,0.0281256,0.138395
2446,0.001265,0.0028,0.0110252,0.121402
2447,0.021471,0.0004,0.0157503,0.126874
2448,0.085032,0.0044,0.0339757,0.0866949
2449,0.029649,0.0044,0.0060751,0.0665333
2450,0.054249,0.0312,0.0315007,0.0364349
2451,0.002924,0.0188,0.0504011,0.0105128
2452,0.007574,0.0028,0.0360008,0.0031682
2453,0.001658,0.0172,0.0009,0.0017281
2454,0.001046,0.0156,0.000225,0.0076326
2455,0.001386,0.0032,0.00045,0.0030242
2456,0,0.0104,0.0009,0.0017281
2457,0.000199,0.0016,0.0276756,0.0093608
2458,0.000672,0.0052,0.0211504,0.0041763
2459,0.001758,0.0052,0.0393758,0.0020162
2460,0.00793,0.044,0.0409509,0.0008641
2461,0.008123,0.0324,0.094052,0.0031682
2462,0.002156,0.0048,0.095402,0.0043203
2463,0.002576,0.0008,0.0873019,0.0074886
2464,0.000016,0.002,0.138603,0.0040323
2465,0.001884,0.0152,0.207229,0.0110889
2466,0.004171,0.0024,0.156603,0.049828
2467,0,0.0004,0.118803,0.0476678
2468,0,0.0028,0.0659264,0.0309625
2469,0.000165,0.0008,0.0393758,0.0263541
2470,0.000305,0.0252,0.0852768,0.0239059
2471,0,0.0044,0.106652,0.0303864
2472,0.000009,0.0232,0.0573762,0.0187215
2473,0.000155,0.002,0.0049501,0.0240499
2474,0.001712,0.0032,0.0027001,0.0478118
2475,0.000086,0.0324,0.001575,0.0684055
2476,0.000138,0.0532,0.0040501,0.0360029
2477,0.000122,0.0308,0.000225,0.0241939
2478,0.001072,0.032,0.0058501,0.0224658
2479,0.002645,0.0172,0.00135,0.0243379
2480,0.002285,0.0232,0.00135,0.0210257
2481,0.001404,0.0052,0.001125,0.049972
2482,0.001236,0,0.0033751,0.0695576
2483,0.00097,0.0248,0.0177754,0.025634
2484,0.000403,0,0.0083252,0.0290903
2485,0.000484,0.0012,0.000225,0.0148332
2486,0,0.0008,0.0427509,0.0108009
2487,0.000061,0.0024,0.0641264,0.0118089
2488,0.000096,0,0.0650264,0.0030242
2489,0.000111,0,0.0310507,0.0038883
2490,0.003816,0,0.0132753,0.0018721
2491,0.003967,0.0096,0.0033751,0.0008641
2492,0.004646,0.0068,0.0036001,0.0010081
2493,0.003692,0,0.0229505,0.0007201
2494,0.007752,0,0.0024751,0.0007201
2495,0.016748,0.0412,0.000675,0.000576
2496,0.009612,0.0332,0.000675,0.0020162
2497,0.003178,0.052,0.0029251,0.0079206
2498,0.002059,0.0656,0.001125,0.0168493
2499,0.003343,0.0096,0.0029251,0.0354268
2500,0.005147,0.008,0.0038251,0.0437795
2501,0.002053,0.0084,0.0018,0.0695576
2502,0.00495,0.0004,0.00045,0.0639411
2503,0.009347,0.004,0.0240755,0.0815105
2504,0.022541,0.0008,0.0670514,0.0953356
2505,0.017319,0,0.0531011,0.0436355
2506,0.016679,0.0012,0.0445509,0.0295224
2507,0.064746,0.0004,0.0409509,0.0295224
2508,0.052231,0,0.0281256,0.0561645
2509,0.015556,0.0016,0.0609763,0.0468037
2510,0.089565,0.0372,0.0229505,0.0734459
2511,0.088744,0.0972,0.0708765,0.0843907
2512,0.081039,0.0212,0.0274506,0.0633651
2513,0.072304,0.0076,0.045001,0.0155532
2514,0.030684,0.0052,0.0517511,0.0236179
2515,0.033769,0.032,0.0150753,0
2516,0.078391,0,0.0438759,0.0072006
2517,0.047216,0,0.0191254,0.024626
2518,0.04883,0,0.000675,0.17123
2519,0.034908,0.0004,0.00135,0.164605
2520,0.038874,0.0028,0.0027001,0.184191
2521,0.019198,0.0008,0,0.165037
2522,0.003228,0,0.00045,0.180734
2523,0.012407,0.0428,0.00045,0.126154
2524,0.002975,0.0408,0.000225,0.0472358
2525,0.000327,0.0272,0.0126003,0.0460837
2526,0.001539,0.0336,0.00225,0.0221778
2527,0.003258,0.0304,0.0292506,0.037587
2528,0.022897,0.0188,0.0063001,0.0351388
2529,0.021963,0.0296,0.0360008,0.0050404
2530,0.00982,0.024,0.0270006,0.0021602
2531,0.006255,0.0128,0.0009,0.0060485
2532,0.032833,0.03,0.001575,0.0053284
2533,0.003186,0.0252,0.0114752,0.0025922
2534,0.04133,0.014,0.0069752,0.0023042
2535,0.007369,0.024,0.000225,0.0040323
2536,0.000153,0.0652,0.000675,0.0139691
2537,0.002193,0.0756,0.001125,0.0054724
2538,0.053352,0.1236,0.000225,0.012817
2539,0.00254,0.1308,0.000675,0.0012961
2540,0.000409,0.1108,0.0018,0.0086407
2541,0.024743,0.0508,0.0150753,0.0100808
2542,0.014062,0.0536,0.0402759,0.0290903
2543,0.030645,0.1504,0.0054001,0.0698456
2544,0.001677,0.134,0.0090002,0.0358589
2545,0.003056,0.1548,0.0175504,0.0198736
2546,0.001715,0.1612,0.046126,0.024482
2547,0.019441,0.1336,0.0715515,0.037731
2548,0.006397,0.1016,0.0310507,0.049828
2549,0.045096,0.0936,0.0310507,0.0406112
2550,0.003022,0.058,0.0659264,0.0175694
2551,0.023725,0.1436,0.0387008,0.025058
2552,0.074255,0.1376,0.0247505,0.0419073
2553,0.03585,0.1048,0.0243005,0.0538603
2554,0.00657,0.2524,0.0371258,0.0434915
2555,0.000469,0.0716,0.0227255,0.0398912
2556,0.002799,0.1492,0.0324007,0.0479558
2557,0.002813,0.1128,0.0893269,0.0485319
2558,0,0.172,0.148728,0.0300984
2559,0,0.092,0.0420759,0.0151212
2560,0,0.1948,0.0497261,0.012673
2561,0,0.1372,0.0582762,0.0060485
2562,0.000213,0.1752,0.160653,0.0280822
2563,0.00111,0.0904,0.23063,0.0167053
2564,0.001547,0.0732,0.301506,0.0205936
2565,0.008085,0.0356,0.226355,0.0072006
2566,0.021223,0.0072,0.0729015,0.0076326
2567,0.003446,0.03,0.0729015,0.0044644
2568,0.000674,0.0156,0.0319507,0.0159853
2569,0.000098,0.0056,0.0238505,0.0074886
2570,0.000216,0.0048,0.0036001,0.012097
2571,0.000052,0.0064,0.0051751,0.000288
2572,0.000426,0.0016,0.0166504,0.0007201
2573,0.006946,0.0032,0.0141753,0.0011521
2574,0.011842,0.0028,0.000675,0.0010081
2575,0.000538,0.0016,0.0027001,0.0145452
2576,0.000674,0.0012,0.0018,0.049684
2577,0.00674,0.008,0.0031501,0.0531402
2578,0.016817,0.0156,0.0085502,0.0570286
2579,0.011302,0.0496,0.0063001,0.0842467
2580,0.000137,0.014,0.0072001,0.0456516
2581,0.000798,0.0024,0.0042751,0.0305304
2582,0.002476,0.0208,0.0103502,0.0908713
2583,0.003867,0.0128,0.0756016,0.0450756
2584,0.003306,0.004,0.0630013,0.0417633
2585,0.001743,0.0108,0.0150753,0.0419073
2586,0.0015,0.0036,0.0357758,0.0465157
2587,0.001326,0.0076,0.0186754,0.0528522
2588,0.001011,0.0472,0.0099002,0.049684
2589,0.000058,0.0524,0.0103502,0.0463717
2590,0.000064,0.0488,0.0202504,0.0393151
2591,0.000425,0.002,0.0267756,0.0190095
2592,0.000522,0.004,0.00225,0.0010081
2593,0.00012,0.0012,0.001575,0
2594,0.001727,0.0144,0.000225,0.0228978
2595,0.002584,0.004,0.0024751,0.0702776
2596,0.003097,0.0004,0.0056251,0.0599088
2597,0.008036,0.0092,0.001575,0.0109449
2598,0.005642,0.0092,0.0105752,0.0205936
2599,0.015561,0.0164,0.0292506,0.012961
2600,0.014121,0.0436,0.0558012,0.0194416
2601,0.004435,0.0684,0.0850518,0.0267861
2602,0.013642,0.0148,0.119028,0.0311065
2603,0.009373,0.0716,0.048601,0.0210257
2604,0.002413,0.044,0.0236255,0.0168493
2605,0.003602,0.028,0.0337507,0.0061925
2606,0.025843,0.0272,0.0400508,0.0030242
2607,0.017701,0.0208,0.0364508,0.0034563
2608,0.002663,0.0376,0.0128253,0.0024482
2609,0.016784,0.0072,0.0279006,0.0048964
2610,0.021148,0.0092,0.0274506,0.0106569
2611,0.017551,0,0.0236255,0.0030242
2612,0.006329,0.024,0.0040501,0.0156973
2613,0.038842,0.0008,0.0042751,0.0311065
2614,0.043174,0.0008,0.0130503,0.0663893
2615,0.012896,0.0132,0.0193504,0.0230418
2616,0.028361,0,0.00045,0.0699896
2617,0.071056,0,0.002025,0.0554444
2618,0.029329,0,0.000225,0.0326906
2619,0.020586,0.004,0.000225,0.0542923
2620,0.01317,0.0044,0.0027001,0.0419073
2621,0.00512,0,0.0177754,0.0285143
2622,0.030584,0.0132,0.0180004,0.02549
2623,0.06791,0.0076,0.0146253,0.0391711
2624,0.032679,0.0428,0.0018,0.0218897
2625,0.015657,0.0468,0.0427509,0.0105128
2626,0.049556,0.0308,0.0317257,0.013105
2627,0.015877,0.0092,0.0114752,0.0041763
2628,0.017289,0.0012,0.0096752,0.0319706
2629,0.006133,0.0112,0.00045,0.0450756
2630,0.0171,0.0016,0.000675,0.0518441
2631,0.006529,0.0008,0.000675,0.0460837
2632,0.006811,0.0016,0.0027001,0.0165613
2633,0.000911,0.0012,0.0018,0.0023042
2634,0.001152,0.016,0.001125,0.0015841
2635,0.00469,0.0056,0.00045,0.0033123
2636,0.000489,0.0116,0.000225,0.0312505
2637,0.001564,0.0028,0.0078752,0.0457957
2638,0.000205,0.0484,0.0184504,0.0335547
2639,0.003203,0.1016,0.0346507,0.0201616
2640,0.034131,0.0276,0.0506261,0.0092167
2641,0.001635,0.006,0.0112502,0.0037443
2642,0.000275,0.0084,0.0335257,0
2643,0.000007,0.0224,0.0542262,0.0018721
2644,0.036235,0.0028,0.045676,0.0165613
2645,0.000836,0,0.0258755,0.011953
2646,0.023734,0,0.0157503,0.0051844
2647,0.003756,0.0004,0.0290256,0.0086407
2648,0.023221,0.0032,0.0207004,0.0008641
2649,0.034451,0.0232,0.0119253,0.0011521
2650,0.003459,0.0512,0.0387008,0.0028802
2651,0.045336,0.0952,0.0319507,0.025202
2652,0.083149,0.0792,0.0868518,0.0599088
2653,0.004018,0.048,0.120828,0.0568845
2654,0.014597,0.0264,0.092477,0.0280822
2655,0.045562,0.0168,0.0213755,0.0702776
2656,0.008416,0.0384,0.0765016,0.0701336
2657,0.03381,0.0332,0.0614263,0.0354268
2658,0.002935,0.028,0.0274506,0.0218897
2659,0.003383,0.0228,0.0204754,0.0538603
2660,0.020521,0.0332,0.0436509,0.0462277
2661,0.000134,0.0336,0.0974271,0.0525642
2662,0.000998,0.0452,0.25628,0.0456516
2663,0.001409,0.0384,0.156828,0.0308185
2664,0,0.022,0.0546762,0.0283703
2665,0,0.0256,0.0771766,0.0102248
2666,0.000008,0.038,0.048151,0.0092167
2667,0.000067,0.062,0.0054001,0.0014401
2668,0.000126,0.0576,0.00225,0.0087847
2669,0.000232,0.0172,0.0416259,0.0011521
2670,0.000988,0.0188,0.152103,0.0054724
2671,0.001207,0.0568,0.0094502,0.0335547
